question_id,question_type_id,stem,allow_text
2190,2,,0
2191,2,question,0
2192,1,stem,1
2193,2,,1
2194,,,
2195,1,Writing paragraph test,1
2196,0,,1
2197,2,,0
2198,2,Question test?,0
2199,0,,1
2200,5,,0
2201,5,question ________________________ test,0
2203,0,,1
2204,7,,0
2205,7,My favorite blue color is _____________ !,0
2206,1,"Do pp.81-2 in your books.  There are 10 steps in the process.  Use all of them in your paragraph. 

Note: just one paragraph",1
2207,1,stem,1
2208,1,"Describe an accident or a crime that you have seen or been part of.

Use at least 5 examples of passive.  Try to vary the verb tenses of your paragraph.",1
2209,2,know / how to drive / you / a car ?,1
2210,2,you/ when / listen / to music ?,1
2211,2,Some people say that the clothes a person wears REVEALS their personality.  Do you agree that your clothes say something about who you are?  Why or why not.,1
2212,1,"Copy your paragraph from Tuesday, and past it here.",1
2213,1,Write a short paragraph about your family OR your hometown (you can decide which topic you like better).,1
2214,1,"Write a profile to introduce yourself to your class. Write about your interests and hobbies, and your plans. Use the simple present and present progressive. You can use the profile in Exercise 3 as a model.",1
2215,1,Organizing by Space,1
2216,2,What's your teacher's name?,1
2217,2,How many students are in our class?,1
2218,1,What did you do this morning?  Write a paragraph with about 6 sentences about this morning (Friday morning).  Use past tense verbs.,1
2219,1,"Write a profile (description) to introduce yourself to the class.  Write about your name, your interests and hobbies, and your plans.  Use the SIMPLE PRESENT and PRESENT PROGRESSIVE.  You can use the profile in Exercise 3 on page 6 of your textbook as a model, but DO NOT COPY the sentences from the exercise!

  Use AT LEAST 3 verbs in the SIMPLE PRESENT and AT LEAST 3 verbs in the PRESENT PROGRESSIVE.

EXAMPLE:  My name is Thuy Nguyen, but my American friends call me Tina.",1
2220,1,"What do you think of Dr. Schwartz's advice?  Choose two pieces of her advice that you think are valuable or two pieces that you do not think are valuable, and explain why.",1
2221,2,,1
2222,2,What is it?,1
2223,0,,1
2224,2,,0
2225,2,quid,0
2226,1,Writes?,1
2227,1,Write a paragraph about your favorite vacation.  (When was it?  Where did you go?  Who did you go with?  What did you do there?  How long did you stay?  Why was it a great vacation?],1
2228,4,Write a well-formatted essay on your topic.,1
2229,4,"Write a well-formulated, well-formatted essay on your topic.",1
2230,1,"Write a paragraph about a famous and important person that you admire.  Why is this person famous?  What do people generally think about him/her?

Use at least 5 examples of opinion/reporting passives in your writing.",1
2231,2,"In your own words, what is the main idea of the first paragraph?",1
2232,2,"Meltzer doubts that the first Americans relied mostly on large animals for food.  He thinks that idea is simplistic and doesn't ""hold up.""  Why does he believe that?",1
2233,2,Why is it hard to find archaeological evidence to support Meltzer's view?,1
2234,2,"Why is the Meadowcroft Rockshelter site important, according to this article?",1
2235,2,What kind of evidence supports Meltzer's hypothesis?,1
2236,1,"Write a paragraph describing your plans this summer. What will you do after the ELI semester ends? Are you going to travel? Are you going to return to your home country? (If you don't know yet, write about what you want to do this summer and pretend it is going to happen.) Use 'will' 4 times and 'be going to' 4 times in your answer.",1
2237,2,"In your own words, what is the main idea of the first paragraph?",1
2238,2,"Meltzer doubts that the first Americans relied on large animals for most of their food.  He thinks that idea is simplistic and doesn't ""hold up.""  Why does he believe that?",1
2239,2,Why is it hard to find archaelogical evidence to support Meltzer's view?,1
2240,2,"Why is the Meadowcroft Rockshelter site important, according to this article?",1
2241,2,What kind of evidence supports Meltzer's hypothesis?,1
2242,1,Choose one of the following topics and write a paragraph about it.  Use space to organize your information. Use the signal words from page 35.,1
2243,1,"You will be graded on
accuracy _____/5
frequency/variety _____/2.5
appropriateness  _____/2.5 = _____/10",1
2244,2,"In your own words, describe the school that Mann attended as a boy.",1
2245,2,"Which of these reforms did Mann institute? (check all good answers)
a) helped teachers get pay raises
b) made students spend more time in school
c) established multi-lingual education
d) started schools for teacher education
e) established schools for girls and boys together",1
2246,2,What kind of rationale did Mann often use to win support for public education?,1
2247,2,What were some of the major changes in American society that occurred during Mann's lifetime?,1
2248,2,Why did Mann emphasize moral training?,1
2249,2,"In paragraph 1, find a word or phrase that means ""without limit, infinite.""",1
2250,2,"In paragraph 1, find a word or phrase that means ""dedicated, promised to do something.""",1
2251,2,"In paragraph 2, find a word or phrase that means ""left, quit.""",1
2252,2,"In paragraph 2, find a word or phrase that means ""thoroughly, completely.""",1
2253,2,"In paragraph 4, find a word or phrase that means ""entering quickly, coming in large numbers.""",1
2254,2,"In your own words, describe the school that Mann attended as a boy.",1
2255,2,"Which of these reforms did Mann institute? (check all good answers)
a) helped teachers get pay raises
b) made students spend more time in school
c) established multi-lingual education
d) started schools for teacher education
e) established schools for girls and boys together",1
2256,2,What kind of rationale did Mann often use to win support for public education?,1
2257,2,What were some of the major changes that occurred in American society during Mann's lifetime?,1
2258,2,Why did Mann emphasize moral training?,1
2259,2,"In paragraph 1, find a word or phrase that means ""without limit, infinite.""",1
2260,2,"In paragraph 1, find a word or phrase that means ""dedicated, promised to do something.""",1
2261,2,"In paragraph 2, find a word or phrase that means ""left, quit.""",1
2262,2,"In paragraph 2, find a word or phrase that means ""thoroughly, completely.""",1
2263,2,"In paragraph 4, find a word or phrase that means ""entering quickly, coming in large numbers.""",1
2264,4,"Write a few paragraphs about yourself for a personal website like the one on page 19. Tell about your interests and hobbies. Use the simple past, present perfect, and present perfect progressive.",1
2265,2,"As soon as ______, I'll go to bed.",1
2266,2,"Before I take a break, __________.",1
2267,2,"Until ________, I'll stay in school.",1
2268,2,"When I save enough money, ________.",1
2269,2,I won't ________ before I ________.,1
2270,2,____________ after _____________ .,1
2271,2,____________ while ________.,1
2272,2,"When I finish this exercise, _________.",1
2273,2,What advice can you give to students who want to come to the USA to study English?,1
2274,2,Do you think it is better to study English with classmates from different countries?  Why?,1
2275,2,How do you feel when you make mistakes when you speak English?  Are mistakes always a bad thing?,1
2276,1,"Write a paragraph about yourself for a personal website like the one on page 19 in your textbook.  Tell about your interests and hobbies.  use the SIMPLE PAST, PRESENT PERFECT, & PRESENT PERFECT PROGRESSIVE. 

Use EACH TENSE AT LEAST 2 TIMES.",1
2277,1,post your process essay below.,1
2278,4,"Write a few paragraphs about yourself for a personal website like the one on page 19. Tell about your interests and hobbies. Use the simple past, present perfect, and present perfect progressive.",1
2279,4,"Choose 1 of the topics below:

1. Topic: The Benefits of Learning English
A.
B.


2. Topic: The Effects of Pollution
A.
B.",1
2280,1,Think about a person you know.  Write about his or her job.,1
2281,1,"Write about a problem you had with money one time.  See Ex. 9 p. 152 for ideas.  It could be, for example, a time you ran out of money.  (Do not write about this if you wrote something similar for the U. 7 paragraph about your worst meal.)",1
2282,1,Martin claims she uses her psychic abilities to solve crimes.  Nickell is skeptical.  Who do you find more convincing?  Why?,1
2283,1,tyest,1
2284,1,How to Learn English.,1
2285,1,yesy3,1
2286,4,write your essay here.,1
2287,1,"Describe a trip that you have taken.  Where did you go and when?  How long did you stay?  Who went with you?  What did you take along?  What did you do there?
(In your answer, use at least 3 quantifiers like some, most, any, a few, enough, etc.)  
See p 248 Ex 7 for an example of how you could begin your paragraph.",1
2288,2,"What does the phrase ""a sliver of truth"" (paragraph 2) mean?",1
2289,2,"How can stereotypes be harmful, according to the author?",1
2290,2,How did Robert McCrae and his colleagues investigate stereotypes?  (Summarize their experiment.),1
2291,2,"What is the NEO-PI-R, and what is it used for?",1
2292,2,What was the main finding from the studies on stereotypes?,1
2293,2,"How is the main point of this article different from the main point of ""The Stereotype of Stereotypes"" article?",1
2294,1,Do exercise 9 on p.152.,1
2295,2,"What does the phrase ""a sliver of truth"" mean (see paragraph 2)?",1
2296,2,"How can stereotypes be harmful, according to the author?",1
